id,neighbourhood_cleansed,room_type,price_clean,accommodates,bedrooms,beds,availability_365,number_of_reviews,review_scores_rating,latitude,longitude,instant_bookable,host_is_superhost,estimated_revenue_l365d
45070069,Clairemont Mesa,Private room,76.0,2,1.0,1.0,233,45,4.96,32.81531,-117.16737,f,t,4864.0
45070495,Linda Vista,Private room,76.0,1,1.0,2.0,269,0,,32.77479,-117.17722,f,f,0.0
45073456,North Hills,Entire home/apt,84.0,2,1.0,1.0,64,11,4.82,32.752734241248525,-117.1423768885436,f,t,21420.0
45080151,La Jolla,Entire home/apt,1207.0,10,5.0,5.0,186,119,5.0,32.854,-117.25347,f,t,181050.0
45089071,Roseville,Entire home/apt,116.0,8,3.0,4.0,325,363,4.96,32.72506,-117.23087,f,t,29580.0
45089273,College Area,Private room,63.0,1,1.0,1.0,92,16,4.94,32.75969,-117.07998,f,f,1890.0
45101143,Talmadge,Entire home/apt,94.0,4,1.0,2.0,306,154,4.94,32.76244,-117.08824,f,t,17484.0
45104763,Loma Portal,Entire home/apt,948.0,16,5.0,9.0,85,109,5.0,32.74878,-117.22408,f,t,136512.0
45138403,Ocean Beach,Entire home/apt,150.0,4,1.0,3.0,340,275,4.82,32.74218,-117.25377,t,t,34200.0
45138914,East Village,Entire home/apt,138.0,4,1.0,2.0,248,37,4.92,32.71329,-117.15608,t,t,17112.0
45140815,Del Mar Heights,Entire home/apt,599.0,8,4.0,5.0,171,95,4.86,32.94833,-117.2556,f,t,82662.0
45141880,Del Mar Heights,Entire home/apt,519.0,10,4.0,5.0,323,110,4.79,32.93337,-117.24963,t,f,84078.0
45146138,La Jolla,Entire home/apt,198.0,2,1.0,2.0,69,1,5.0,32.84771,-117.27412,t,f,0.0
45157340,Emerald Hills,Entire home/apt,824.0,16,4.0,9.0,355,122,4.77,32.71252838515512,-117.07925290537752,t,t,69216.0
45178332,Mission Bay,Entire home/apt,132.0,2,1.0,1.0,355,89,4.56,32.77655,-117.25306,t,f,3168.0
45203759,City Heights West,Entire home/apt,117.0,4,2.0,2.0,212,225,4.91,32.73228,-117.10164,t,t,29484.0
45204563,Mira Mesa,Entire home/apt,220.0,6,5.0,5.0,363,5,4.8,32.90302,-117.13262,f,t,27280.0
45217608,Pacific Beach,Entire home/apt,838.0,12,5.0,4.0,365,68,4.75,32.81941,-117.23088,f,f,20112.0
45230262,Normal Heights,Entire home/apt,128.0,2,0.0,1.0,220,121,4.96,32.76373,-117.11445,f,t,21504.0
45235289,Mission Bay,Entire home/apt,625.0,8,3.0,4.0,308,74,4.88,32.76609,-117.25131,t,t,33750.0
45238849,Mount Hope,Entire home/apt,225.0,8,3.0,4.0,365,31,4.81,32.71706,-117.10752,f,f,0.0
45239622,East Village,Entire home/apt,77.0,2,0.0,1.0,90,0,,32.71659,-117.15223,f,f,0.0
45245050,Mission Bay,Entire home/apt,629.0,12,5.0,9.0,271,146,4.93,32.786293029785156,-117.23456573486328,t,t,98124.0
45254952,Ocean Beach,Shared room,46.0,1,1.0,1.0,365,902,4.85,32.74626,-117.25057,t,t,11730.0
45255710,Pacific Beach,Entire home/apt,189.0,6,3.0,3.0,242,246,4.81,32.804,-117.21996,f,f,37422.0
45258453,West University Heights,Entire home/apt,133.0,2,0.0,1.0,236,166,4.97,32.76175,-117.15617,t,t,12768.0
45267477,Balboa Park,Entire home/apt,144.0,8,3.0,4.0,234,358,4.88,32.71771,-117.14554,f,,36720.0
45274595,Core,Entire home/apt,131.0,2,0.0,1.0,298,9,4.44,32.71528,-117.15524,f,t,8122.0
45288073,Pacific Beach,Entire home/apt,403.0,10,4.0,5.0,55,88,4.97,32.804309187614884,-117.23870031975991,f,t,99138.0
45319062,Memorial,Entire home/apt,79.0,2,0.0,1.0,357,149,4.64,32.70059,-117.13749,t,f,6162.0
45327808,East Village,Private room,56.0,1,1.0,0.0,52,3,4.0,32.71561,-117.15199,f,f,3472.0
45349033,Carmel Valley,Entire home/apt,151.0,4,2.0,2.0,69,6,5.0,32.945301693247366,-117.23293877131351,f,f,18724.0
45362870,East Village,Private room,56.0,1,1.0,0.0,63,0,,32.71576,-117.15184,f,f,0.0
45363878,Balboa Park,Entire home/apt,92.0,2,1.0,0.0,89,0,,32.71491,-117.14562,f,f,0.0
45364255,North Hills,Entire home/apt,149.0,4,2.0,2.0,62,73,4.88,32.7645648,-117.1354133,f,t,37995.0
45364611,Pacific Beach,Entire home/apt,368.0,6,3.0,4.0,74,62,4.56,32.8032326,-117.2588181,t,t,8832.0
45367687,Mission Bay,Entire home/apt,135.0,4,1.0,2.0,285,337,4.96,32.79499816894531,-117.23291015625,t,t,34425.0
45380142,Clairemont Mesa,Entire home/apt,170.0,4,2.0,2.0,77,14,4.86,32.82656,-117.18081,f,t,12240.0
45380973,East Village,Private room,51.0,1,1.0,0.0,83,3,4.33,32.71659,-117.15223,f,f,3162.0
45384071,Park West,Private room,252.0,2,1.0,1.0,263,0,,32.73454,-117.16066,t,f,0.0
45386611,Midtown,Entire home/apt,203.0,4,1.0,2.0,248,255,4.94,32.74367,-117.17523,f,t,43848.0
45409522,Mount Hope,Entire home/apt,200.0,6,2.0,2.0,178,33,4.73,32.71638,-117.10982,f,f,0.0
45427128,Mira Mesa,Entire home/apt,225.0,5,2.0,4.0,225,12,4.75,32.90979,-117.16213,f,t,27900.0
45434637,Mission Bay,Entire home/apt,89.0,2,0.0,1.0,349,167,4.64,32.78941,-117.23592,t,,7476.0
45434754,Grant Hill,Entire home/apt,283.0,6,2.0,4.0,313,111,4.98,32.70893,-117.14569,f,t,28866.0
45438509,Mission Bay,Entire home/apt,89.0,2,0.0,1.0,359,164,4.68,32.78805,-117.23612,t,,4272.0
45452040,Mission Bay,Entire home/apt,90.0,2,0.0,1.0,345,153,4.59,32.78956,-117.2381,t,,7560.0
45457918,Grant Hill,Entire home/apt,175.0,5,3.0,5.0,245,116,4.92,32.70747,-117.14369,f,t,21000.0
45468617,Mission Bay,Entire home/apt,102.0,2,0.0,1.0,356,186,4.64,32.78905,-117.23635,t,,10404.0
45468740,Mission Bay,Entire home/apt,87.0,3,0.0,1.0,0,171,4.65,32.78939,-117.23789,t,,7308.0
45485771,Midtown,Entire home/apt,698.0,8,4.0,4.0,326,140,4.89,32.73815928058526,-117.17393559209572,t,t,87948.0
45498777,Carmel Valley,Entire home/apt,636.0,8,4.0,5.0,344,91,4.84,32.9506,-117.20503,f,f,64872.0
45507467,Midtown,Entire home/apt,273.0,4,1.0,1.0,188,133,4.98,32.74612,-117.16036,f,t,24570.0
45530994,Pacific Beach,Entire home/apt,293.0,6,2.0,3.0,321,53,4.89,32.80378,-117.25806,f,t,12306.0
45542562,Grant Hill,Entire home/apt,199.0,7,3.0,3.0,139,219,4.91,32.70677,-117.13322,f,t,50745.0
45547596,Mira Mesa,Entire home/apt,104.0,3,1.0,1.0,48,75,4.92,32.90869,-117.13039,f,t,13728.0
45576753,Kearny Mesa,Entire home/apt,179.0,2,1.0,1.0,358,0,,32.82816,-117.14116,f,f,0.0
45581529,Mission Bay,Entire home/apt,297.0,14,3.0,8.0,137,268,4.71,32.76627731323242,-117.25021362304688,t,f,55242.0
45596353,Mission Bay,Entire home/apt,357.0,7,3.0,4.0,287,24,4.92,32.77733,-117.25298,f,f,12852.0
45608526,Carmel Valley,Private room,110.0,2,1.0,1.0,259,4,5.0,32.9466,-117.22367,t,f,0.0
45609001,Moreno Mission,Entire home/apt,523.0,14,4.0,4.0,118,63,4.83,32.77077,-117.19722,t,t,0.0
45611587,Clairemont Mesa,Entire home/apt,236.0,10,4.0,4.0,171,26,4.92,32.81625,-117.16048,f,t,35400.0
45613493,Mission Valley,Entire home/apt,138.0,3,1.0,1.0,254,41,4.9,32.77469,-117.14227,t,t,0.0
45641336,North Hills,Entire home/apt,155.0,5,2.0,3.0,51,133,4.83,32.75295,-117.14191,t,t,18600.0
45655665,Rancho Penasquitos,Entire home/apt,89.0,3,1.0,1.0,256,107,4.92,32.96581,-117.11614,f,t,4806.0
45657816,Pacific Beach,Shared room,46.0,10,1.0,10.0,113,45,4.62,32.79186,-117.25452,t,f,3036.0
45657965,Pacific Beach,Private room,159.0,2,0.0,1.0,74,59,4.49,32.79308,-117.25448,t,f,7632.0
45659967,Memorial,Entire home/apt,90.0,4,2.0,2.0,28,20,4.7,32.70055,-117.13589,f,f,0.0
45666496,Mission Bay,Entire home/apt,182.0,4,1.0,1.0,353,35,4.69,32.75995,-117.24884,f,f,5460.0
45673872,Pacific Beach,Entire home/apt,322.0,4,1.0,2.0,298,22,4.91,32.80144,-117.25788,f,t,0.0
45684952,Mission Bay,Entire home/apt,269.0,6,3.0,3.0,327,136,4.85,32.7761116027832,-117.2526397705078,t,t,68595.0
45685299,Linda Vista,Entire home/apt,123.0,10,3.0,8.0,340,370,4.84,32.79397,-117.1758,t,f,31365.0
45690207,Mission Bay,Entire home/apt,154.0,2,1.0,1.0,349,119,4.92,32.78955,-117.25361,f,t,32032.0
45698063,Pacific Beach,Entire home/apt,212.0,6,3.0,3.0,223,159,4.6,32.79656,-117.24781,t,f,52152.0
45700602,Little Italy,Entire home/apt,162.0,4,2.0,3.0,314,156,4.92,32.7235221862793,-117.1672592163086,t,t,40824.0
45704817,North Hills,Entire home/apt,195.0,4,1.0,2.0,363,131,4.79,32.76283,-117.13508,t,f,2340.0
45709188,Balboa Park,Entire home/apt,107.0,2,1.0,1.0,244,196,4.8,32.71542,-117.13516,f,t,27285.0
45724170,Mission Bay,Entire home/apt,398.0,8,3.0,4.0,326,77,4.99,32.78882,-117.25397,f,t,39800.0
45738256,Mission Bay,Entire home/apt,193.0,6,2.0,3.0,345,147,4.71,32.77606201171875,-117.25263214111328,t,t,46320.0
45740710,Moreno Mission,Entire home/apt,880.0,15,5.0,5.0,118,20,4.95,32.76948,-117.19903,t,t,15840.0
45751392,Cortez Hill,Entire home/apt,133.0,3,1.0,1.0,347,14,4.71,32.72203,-117.15828,f,f,8246.0
45752176,Normal Heights,Entire home/apt,104.0,2,1.0,1.0,291,37,4.95,32.77136,-117.11584,f,f,12480.0
45752643,Pacific Beach,Entire home/apt,233.0,3,1.0,2.0,231,225,4.98,32.80131,-117.25203,f,t,59415.0
45769598,Pacific Beach,Entire home/apt,119.0,6,2.0,3.0,338,80,4.68,32.79549026489258,-117.2498779296875,f,f,30345.0
45769664,Mission Bay,Entire home/apt,107.0,4,1.0,2.0,348,65,4.74,32.78807830810547,-117.25389862060548,f,f,27285.0
45784445,Mission Bay,Entire home/apt,955.0,10,4.0,6.0,272,14,5.0,32.78389,-117.25262,f,t,0.0
45785483,Pacific Beach,Entire home/apt,145.0,6,2.0,3.0,333,214,4.73,32.80064,-117.25704,t,t,33060.0
45785703,Pacific Beach,Entire home/apt,134.0,2,1.0,1.0,336,228,4.77,32.80082,-117.25697,t,t,32964.0
45786327,Midtown,Entire home/apt,120.0,4,0.0,2.0,314,145,4.77,32.73853,-117.17431,t,t,24480.0
45786328,Midtown,Entire home/apt,942.0,10,5.0,5.0,298,40,4.93,32.73719,-117.17361,t,t,50868.0
45787487,Mission Bay,Entire home/apt,166.0,4,2.0,3.0,358,241,4.85,32.78922,-117.25426,f,t,38844.0
45788527,Old Town,Entire home/apt,114.0,2,1.0,1.0,37,127,4.78,32.74745559692383,-117.19064331054688,f,t,10944.0
45831049,La Jolla,Entire home/apt,187.0,2,0.0,1.0,81,75,4.95,32.846640180839884,-117.25098950291576,f,f,26928.0
45831887,Amphitheater And Water Park,Private room,86.0,2,1.0,1.0,88,64,4.61,32.58252,-117.00462,t,f,6708.0
45848351,Marina,Entire home/apt,93.0,4,1.0,2.0,157,19,4.79,32.7119,-117.16804,f,t,17298.0
45862532,Encanto,Entire home/apt,84.0,4,1.0,2.0,228,231,4.92,32.71842106863908,-117.05311914133554,f,t,21420.0
45877385,Estlake Greens,Entire home/apt,275.0,8,3.0,4.0,43,16,4.88,32.63199,-116.96261,f,f,0.0
45879618,Mission Bay,Entire home/apt,315.0,8,4.0,4.0,322,196,4.96,32.78537,-117.23466,f,t,75600.0
45881478,North Hills,Entire home/apt,144.0,4,1.0,2.0,330,271,4.84,32.75474,-117.13044,t,f,31104.0
45882235,North Hills,Entire home/apt,118.0,4,1.0,2.0,309,281,4.8,32.75489,-117.13145,t,f,26904.0
45899122,La Jolla,Entire home/apt,427.0,10,3.0,6.0,355,35,4.97,32.83189,-117.27757,t,t,17934.0
45900791,Mira Mesa,Private room,65.0,2,1.0,1.0,75,54,4.89,32.90949,-117.16228,f,t,15600.0
45901108,Rolando,Entire home/apt,193.0,10,3.0,5.0,320,129,4.67,32.76438,-117.052,f,,15054.0
45908488,East Village,Private room,50.0,1,1.0,0.0,179,2,4.0,32.71703,-117.15127,f,f,0.0
45935886,Bay Ho,Entire home/apt,177.0,2,1.0,1.0,215,131,4.95,32.83211,-117.22442,f,t,30798.0
45938137,Bay Ho,Entire home/apt,182.0,8,3.0,5.0,246,7,5.0,32.80908,-117.21081,f,t,22568.0
45942034,Alta Vista,Private room,64.0,2,1.0,1.0,350,184,4.91,32.69637,-117.07259,f,t,12288.0
45955988,Ocean Beach,Entire home/apt,157.0,4,2.0,2.0,33,68,4.94,32.74534,-117.25271,f,t,12246.0
45958422,Mission Bay,Entire home/apt,102.0,2,1.0,1.0,327,22,4.68,32.78009,-117.2516,f,f,612.0
45958586,Mission Bay,Entire home/apt,114.0,4,1.0,2.0,348,23,4.74,32.78008,-117.25166,f,f,1368.0
45959967,La Jolla,Entire home/apt,210.0,5,2.0,4.0,328,205,4.96,32.83342,-117.27793,t,t,53550.0
45960783,Mission Bay,Entire home/apt,133.0,6,2.0,3.0,311,26,4.69,32.78015,-117.25163,f,f,1596.0
45969507,Mission Bay,Entire home/apt,138.0,4,1.0,2.0,230,223,4.97,32.78272,-117.25175,f,t,33120.0
45971535,Clairemont Mesa,Entire home/apt,227.0,10,4.0,6.0,343,179,4.96,32.80931,-117.16525,f,t,54480.0
45973057,Gaslamp Quarter,Entire home/apt,99.0,3,1.0,2.0,267,5,5.0,32.7096,-117.16058,f,f,0.0
45974179,Pacific Beach,Entire home/apt,1500.0,12,5.0,8.0,316,25,4.52,32.80554,-117.26046,f,f,24000.0
45994989,East Village,Entire home/apt,224.0,4,2.0,2.0,363,0,,32.71058,-117.15766,f,f,0.0
46007352,Cortez Hill,Entire home/apt,165.0,4,2.0,2.0,341,148,4.66,32.72011184692383,-117.1625518798828,t,t,27720.0
46007752,Pacific Beach,Entire home/apt,252.0,6,2.0,3.0,165,142,4.78,32.804317474365234,-117.220458984375,f,t,18144.0
46008994,Ocean Beach,Entire home/apt,133.0,4,2.0,2.0,229,54,4.74,32.7463991,-117.2530033,t,t,6384.0
46011192,West University Heights,Entire home/apt,668.0,10,4.0,4.0,249,155,4.88,32.75206,-117.15586,f,t,164328.0
46029917,La Jolla,Private room,84.0,2,1.0,1.0,338,152,4.78,32.84583,-117.25179,f,f,7560.0
46038206,Pacific Beach,Entire home/apt,161.0,2,1.0,1.0,139,236,4.81,32.8043164,-117.2204622,f,t,18354.0
46049505,La Jolla,Entire home/apt,277.0,4,2.0,2.0,136,209,4.94,32.8272057,-117.2776526,f,t,54846.0
46055121,Mission Bay,Entire home/apt,116.0,3,1.0,2.0,317,383,4.96,32.57091,-117.05666,f,t,29580.0
46065401,Pacific Beach,Entire home/apt,135.0,2,0.0,2.0,351,76,4.91,32.80389,-117.26012,f,t,11340.0
46085526,Mission Bay,Entire home/apt,181.0,4,1.0,2.0,350,214,4.97,32.78257,-117.25138,f,t,36924.0
46089463,Balboa Park,Entire home/apt,119.0,2,1.0,1.0,216,121,4.97,32.724072046025405,-117.13050336064896,f,t,7378.0
46090730,Cortez Hill,Entire home/apt,93.0,4,2.0,2.0,246,113,4.35,32.72134,-117.16267,t,f,15066.0
46117050,Mission Bay,Entire home/apt,176.0,4,1.0,1.0,176,127,4.93,32.7889,-117.25489,t,t,26400.0
46118061,Eastlake Trails,Private room,120.0,4,1.0,2.0,83,33,4.94,32.63548,-116.95066,f,,720.0
46175759,North Hills,Entire home/apt,185.0,5,2.0,2.0,250,114,4.89,32.74628,-117.12887,t,t,47175.0
46182727,East Village,Entire home/apt,133.0,2,0.0,1.0,363,8,4.75,32.71729,-117.15351,f,f,8246.0
46196245,Encanto,Entire home/apt,100.0,5,1.0,1.0,365,0,,32.72546,-117.05142,f,f,0.0
46197009,West University Heights,Entire home/apt,132.0,4,1.0,2.0,147,31,4.87,32.7603,-117.147,t,f,19008.0
46220843,Mission Bay,Entire home/apt,193.0,4,1.0,1.0,247,229,4.93,32.79157,-117.24102,t,t,34740.0
46223265,Mission Bay,Entire home/apt,446.0,5,2.0,4.0,361,6,4.17,32.77481,-117.25199,t,f,7136.0
46224150,Rancho Bernadino,Private room,485.0,14,5.0,11.0,359,32,4.59,33.04973,-117.06421,f,f,0.0
46238923,Kearny Mesa,Entire home/apt,259.0,4,2.0,2.0,362,0,,32.82788,-117.13973,f,f,0.0
46242191,East Village,Shared room,57.0,2,1.0,1.0,243,368,4.78,32.71121,-117.15088,t,t,14535.0
46243252,La Jolla,Entire home/apt,608.0,4,2.0,2.0,297,14,4.79,32.84948,-117.2708,t,t,36480.0
46261354,Mission Bay,Entire home/apt,119.0,2,0.0,1.0,359,218,4.7,32.78924,-117.23802,t,,14280.0
46273577,La Jolla,Entire home/apt,175.0,2,1.0,0.0,180,29,4.9,32.8307,-117.28109,f,f,10850.0
46279871,Mission Bay,Entire home/apt,376.0,6,2.0,3.0,296,28,4.82,32.78493,-117.25276,t,t,4512.0
46286137,Mission Bay,Entire home/apt,776.0,14,3.0,6.0,365,6,4.5,32.7816047668457,-117.25160217285156,f,f,9312.0
46311513,Balboa Park,Entire home/apt,217.0,4,2.0,2.0,99,266,4.94,32.72744,-117.13246,t,,50778.0
46311950,North Hills,Entire home/apt,80.0,3,1.0,2.0,282,78,4.73,32.74976,-117.14353,t,f,15360.0
46313843,Mission Bay,Entire home/apt,428.0,5,2.0,3.0,336,255,4.99,32.78373,-117.2536,f,t,109140.0
46316313,Midtown District,Entire home/apt,88.0,4,1.0,2.0,219,173,4.69,32.7337,-117.17381,f,f,22440.0
46350149,Mission Bay,Entire home/apt,102.0,2,1.0,1.0,231,261,4.71,32.80248,-117.21989,f,f,17748.0
46356334,Pacific Beach,Entire home/apt,125.0,4,2.0,3.0,360,67,4.69,32.8004,-117.23441,t,f,7500.0
46373381,Mission Bay,Entire home/apt,197.0,6,0.0,2.0,365,0,,32.78499,-117.20798,f,f,0.0
46377881,Loma Portal,Entire home/apt,103.0,2,0.0,1.0,337,97,4.87,32.74826,-117.24136,t,f,16068.0
46380187,Midtown,Entire home/apt,306.0,4,1.0,2.0,180,0,,32.73957,-117.16039,f,f,0.0
46391108,Midtown,Entire home/apt,407.0,6,2.0,3.0,180,0,,32.73949,-117.16055,f,f,0.0
46393431,La Jolla,Entire home/apt,222.0,4,1.0,2.0,219,257,4.82,32.84907890384755,-117.27542949396803,f,t,56610.0
46411035,Mission Bay,Entire home/apt,322.0,8,3.0,5.0,297,186,4.95,32.77974,-117.25197,f,t,59892.0
46446955,Ocean Beach,Entire home/apt,155.0,6,2.0,2.0,336,3,5.0,32.73299,-117.2449,t,f,0.0
46447306,Loma Portal,Entire home/apt,131.0,4,1.0,2.0,73,97,4.97,32.75074,-117.23014,f,t,20436.0
46448004,La Jolla,Entire home/apt,249.0,5,2.0,3.0,183,27,5.0,32.84121,-117.27366,f,t,46314.0
46467249,Mission Bay,Entire home/apt,412.0,11,3.0,6.0,281,154,5.0,32.7872,-117.25393,f,t,76632.0
46473767,Linda Vista,Private room,61.0,1,1.0,1.0,179,36,4.81,32.77127,-117.17021,f,,15128.0
46475521,Cortez Hill,Entire home/apt,248.0,2,0.0,1.0,268,37,5.0,32.72148,-117.15752,f,f,0.0
46491494,Mission Bay,Entire home/apt,227.0,5,2.0,5.0,262,92,4.8,32.77635,-117.25147,f,f,27240.0
46491770,Pacific Beach,Entire home/apt,187.0,4,2.0,3.0,96,71,4.75,32.80508,-117.23312,f,f,33660.0
46495504,Midtown,Entire home/apt,94.0,2,0.0,1.0,267,26,4.85,32.74932,-117.16303,f,t,17484.0
46496034,Midtown,Entire home/apt,95.0,2,0.0,1.0,360,18,5.0,32.74919,-117.16302,f,t,5890.0
46501996,Midtown,Entire home/apt,183.0,6,2.0,3.0,324,71,4.92,32.73874,-117.17689,f,t,31842.0
46502171,Midtown,Entire home/apt,112.0,6,2.0,3.0,302,84,5.0,32.74018,-117.17589,f,t,22848.0
46508371,Normal Heights,Private room,79.0,2,1.0,1.0,203,150,4.97,32.76354,-117.12643,f,t,12324.0
46518212,Core,Entire home/apt,125.0,3,0.0,1.0,316,10,4.7,32.7156,-117.15522,f,t,23250.0
46526193,North Hills,Entire home/apt,95.0,2,0.0,1.0,165,131,4.83,32.73868,-117.12301,t,f,14250.0
46528106,Balboa Park,Entire home/apt,99.0,2,0.0,1.0,43,59,4.69,32.71537,-117.13842,f,t,17820.0
46530103,Roseville,Entire home/apt,116.0,4,1.0,2.0,315,151,4.87,32.73600953156575,-117.22349500854416,f,t,17400.0
46547082,Midtown,Entire home/apt,95.0,2,0.0,1.0,51,235,4.8,32.74322,-117.17555,f,t,23370.0
46566873,El Cerritos,Entire home/apt,225.0,8,3.0,4.0,94,194,4.96,32.75839,-117.06995,f,t,41850.0
46580648,North Hills,Entire home/apt,97.0,2,1.0,1.0,36,279,4.87,32.7482,-117.13583,f,f,24735.0
46581681,Ocean Beach,Entire home/apt,209.0,8,2.0,3.0,230,175,4.9,32.7373,-117.25204,f,t,40128.0
46603119,Del Cerro,Entire home/apt,348.0,4,2.0,3.0,354,86,4.99,32.78374099731445,-117.08338165283205,t,t,31320.0
46603768,Little Italy,Entire home/apt,209.0,4,2.0,2.0,199,64,4.78,32.72398,-117.16679,f,f,22572.0
46606157,Midtown,Entire home/apt,199.0,2,1.0,2.0,74,40,4.98,32.73902,-117.17469,f,t,15522.0
46626639,Clairemont Mesa,Entire home/apt,175.0,6,3.0,3.0,272,374,4.88,32.81662,-117.17521,f,t,44625.0
46646344,La Jolla,Entire home/apt,900.0,6,3.0,4.0,361,14,5.0,32.85246,-117.2572,f,f,36000.0
46661715,Darnall,Entire home/apt,55.0,2,0.0,1.0,279,158,4.6,32.75278,-117.06078,t,t,14025.0
46669557,Gaslamp Quarter,Private room,131.0,4,2.0,4.0,330,112,4.79,32.71489,-117.16033,f,,5502.0
46677790,Ocean Beach,Entire home/apt,176.0,4,2.0,2.0,60,137,4.97,32.74078,-117.25195,f,t,44880.0
46689815,Gaslamp Quarter,Private room,142.0,6,1.0,3.0,324,121,4.82,32.71346,-117.16076,f,,7668.0
46691355,Ocean Beach,Entire home/apt,198.0,3,1.0,2.0,322,106,4.97,32.729725,-117.248985,f,t,23760.0
46695587,Wooded Area,Entire home/apt,555.0,8,4.0,5.0,146,2,5.0,32.72131,-117.23781,f,f,0.0
46712068,Wooded Area,Entire home/apt,400.0,6,3.0,3.0,212,47,4.98,32.7216,-117.25402,f,t,40800.0
46749815,Gaslamp Quarter,Private room,142.0,6,2.0,4.0,325,109,4.84,32.71306,-117.16105,f,,12780.0
46751715,Mission Bay,Entire home/apt,523.0,7,3.0,5.0,143,117,4.97,32.78585,-117.25422,f,t,50208.0
46758243,Normal Heights,Entire home/apt,129.0,2,0.0,1.0,279,15,4.93,32.76629,-117.12635,f,t,32895.0
46759407,Mission Bay,Entire home/apt,318.0,8,2.0,3.0,271,13,4.38,32.78283,-117.2532,f,f,5724.0
46799468,La Jolla,Entire home/apt,640.0,10,4.0,6.0,286,45,4.78,32.8604,-117.25312,t,t,42240.0
46803221,Mission Bay,Entire home/apt,139.0,2,1.0,2.0,27,142,4.8,32.76151,-117.25066,f,f,14178.0
46813663,La Jolla,Entire home/apt,259.0,6,2.0,3.0,275,141,4.94,32.82424,-117.27404,f,t,52836.0
46815624,Pacific Beach,Entire home/apt,194.0,8,3.0,3.0,321,182,4.87,32.80366897583008,-117.24462127685548,t,t,32592.0
46896904,Mission Bay,Entire home/apt,296.0,6,2.0,4.0,283,104,4.9,32.77347,-117.25037,f,t,19536.0
46929058,East Village,Private room,126.0,2,1.0,1.0,63,13,5.0,32.70905467898986,-117.1529520169273,t,f,9828.0
46940191,Mission Bay,Entire home/apt,153.0,2,1.0,1.0,147,80,4.91,32.79577,-117.23106,f,t,5508.0
46947809,Mission Bay,Entire home/apt,243.0,6,3.0,4.0,337,177,4.97,32.77465,-117.25186,t,t,61965.0
46986719,Roseville,Entire home/apt,190.0,7,3.0,3.0,247,249,4.63,32.73498,-117.22882,f,f,48450.0
47027909,Linda Vista,Private room,161.0,2,1.0,1.0,365,0,,32.76702,-117.17869,f,f,0.0
47030615,South Park,Entire home/apt,161.0,8,3.0,4.0,145,148,4.93,32.72148,-117.12807,t,,17388.0
47033730,University City,Entire home/apt,129.0,4,1.0,2.0,27,49,4.86,32.86905,-117.22127,f,t,6966.0
47072055,La Jolla,Entire home/apt,757.0,4,3.0,3.0,365,15,4.87,32.83748,-117.27845,t,f,4542.0
47073385,Ocean Beach,Entire home/apt,212.0,4,2.0,2.0,347,204,4.96,32.75119,-117.25142,f,,54060.0
47144945,Mountain View,Entire home/apt,325.0,6,3.0,3.0,365,4,5.0,32.69323,-117.10112,f,f,0.0
47202010,Mission Bay,Entire home/apt,168.0,8,3.0,5.0,281,16,4.88,32.7873,-117.25318,f,f,3024.0
47304039,Valencia Park,Private room,51.0,2,1.0,1.0,88,41,4.51,32.69735,-117.08154,f,f,4590.0
47340071,La Jolla,Entire home/apt,250.0,4,2.0,2.0,83,29,4.83,32.85313,-117.24679,f,f,10500.0
47358234,Valencia Park,Private room,51.0,2,1.0,1.0,87,58,4.83,32.69751,-117.08299,f,f,5508.0
47376278,Normal Heights,Entire home/apt,180.0,4,2.0,2.0,85,86,4.97,32.76406,-117.11357,f,f,0.0
47401378,North Hills,Entire home/apt,134.0,3,1.0,2.0,227,103,4.78,32.7437,-117.12433,t,f,34170.0
47424941,Grant Hill,Entire home/apt,197.0,4,2.0,2.0,363,17,4.82,32.70712,-117.13632,f,f,0.0
47424960,Balboa Park,Entire home/apt,66.0,1,0.0,0.0,288,19,4.95,32.71674,-117.14477,f,f,4092.0
47428636,Mission Bay,Entire home/apt,214.0,4,1.0,2.0,182,224,4.98,32.78272,-117.25351,t,t,54570.0
47445612,Midtown,Entire home/apt,147.0,4,1.0,2.0,267,240,4.85,32.74625,-117.15386,f,t,35280.0
47447406,Valencia Park,Private room,50.0,2,1.0,1.0,78,81,4.63,32.69887,-117.08312,f,f,5400.0
47447832,University City,Entire home/apt,316.0,6,3.0,3.0,304,25,4.92,32.8597,-117.18725,t,f,48664.0
47451791,La Jolla,Entire home/apt,1557.0,6,3.0,3.0,196,8,4.88,32.81546,-117.27258,t,t,18684.0
47468269,Pacific Beach,Entire home/apt,277.0,4,2.0,2.0,296,184,4.91,32.79866,-117.25737,f,t,54846.0
47471892,Loma Portal,Entire home/apt,116.0,2,1.0,2.0,307,3,5.0,32.75384,-117.22762,f,f,0.0
47519262,University City,Entire home/apt,434.0,11,5.0,7.0,216,11,4.73,32.84286,-117.21985,f,t,42532.0
47531274,Balboa Park,Entire home/apt,149.0,2,1.0,1.0,8,45,4.91,32.713947,-117.145088,f,t,37995.0
47531571,La Jolla,Entire home/apt,130.0,2,1.0,1.0,180,116,4.84,32.8314,-117.27321,f,t,22620.0
47533271,Ocean Beach,Entire home/apt,126.0,4,1.0,1.0,48,279,4.76,32.74813,-117.24967,f,f,32130.0
47535995,Midtown,Entire home/apt,998.0,6,3.0,5.0,221,7,5.0,32.73844,-117.17478,f,t,5988.0
